time_s,intensity_random_phase,intensity_locked_phase
3.8856881450e-08,2.6847124986e+00,2.4606412943e-05
3.8866888372e-08,2.7625473652e+00,7.8873808191e-05
3.8876895295e-08,2.8219816186e+00,1.5330086518e-04
3.8886902218e-08,2.8613419333e+00,2.3431099003e-04
3.8896909141e-08,2.8796777940e+00,3.0731933801e-04
3.8906916064e-08,2.8767596391e+00,3.5932016088e-04
3.8916922987e-08,2.8530289013e+00,3.8116629828e-04
3.8926929910e-08,2.8095080698e+00,3.6914190323e-04
3.8936936832e-08,2.7476822660e+00,3.2555866880e-04
3.8946943755e-08,2.6693659144e+00,2.5828113919e-04
3.8956950678e-08,2.5765686667e+00,1.7927671260e-04
3.8966957601e-08,2.4713737378e+00,1.0245700148e-04
3.8976964524e-08,2.3558393547e+00,4.1199349649e-05
3.8986971447e-08,2.2319303923e+00,5.9895128773e-06
3.8996978370e-08,2.1014829138e+00,2.6003452760e-06
3.9006985292e-08,1.9661998030e+00,3.1122263986e-05
3.9016992215e-08,1.8276715345e+00,8.6007549632e-05
3.9026999138e-08,1.6874129481e+00,1.5710987884e-04
3.9037006061e-08,1.5469050864e+00,2.3152503108e-04
3.9047012984e-08,1.4076310063e+00,2.9589935710e-04
3.9057019907e-08,1.2710960122e+00,3.3879353965e-04
3.9067026830e-08,1.1388258032e+00,3.5268372897e-04
3.9077033752e-08,1.0123401603e+00,3.3525048710e-04
3.9087040675e-08,8.9310444093e-01,2.8973529984e-04
3.9097047598e-08,7.8246561248e-01,2.2431126877e-04
3.9107054521e-08,6.8158315334e-01,1.5058915666e-04
3.9117061444e-08,5.9136727422e-01,8.1531353416e-05
3.9127068367e-08,5.1243715073e-01,2.9148085440e-05
3.9137075290e-08,4.4511003832e-01,2.3848589560e-06
3.9147082212e-08,3.8942838711e-01,5.5722695952e-06
3.9157089135e-08,3.4522679739e-01,3.7706332524e-05
3.9167096058e-08,3.1223451480e-01,9.2678209279e-05
3.9177102981e-08,2.9020298318e-01,1.6040342690e-04
3.9187109904e-08,2.7904264181e-01,2.2864237460e-04
3.9197116827e-08,2.7894950283e-01,2.8518385301e-04
3.9207123750e-08,2.9050072923e-01,3.2000254226e-04
3.9217130672e-08,3.1469983604e-01,3.2700962036e-04
3.9227137595e-08,3.5295629999e-01,3.0509125584e-04
3.9237144518e-08,4.0699096475e-01,2.5825835187e-04
3.9247151441e-08,4.7866701510e-01,1.9488951995e-04
3.9257158364e-08,5.6975553858e-01,1.2620953823e-04
3.9267165287e-08,6.8165371618e-01,6.4279201425e-05
3.9277172210e-08,8.1508137244e-01,1.9856161208e-05
3.9287179132e-08,9.6978696868e-01,5.0578655426e-07
3.9297186055e-08,1.1442963761e+00,9.2934127724e-06
3.9307192978e-08,1.3357364870e+00,4.4283629918e-05
3.9317199901e-08,1.5397608772e+00,9.8927679708e-05
3.9327206824e-08,1.7505966854e+00,1.6326245945e-04
3.9337213747e-08,1.9612213687e+00,2.2570200119e-04
3.9347220670e-08,2.1636660342e+00,2.7509964284e-04
3.9357227592e-08,2.3494298413e+00,3.0271419269e-04
3.9367234515e-08,2.5099787337e+00,3.0373361826e-04
3.9377241438e-08,2.6372926399e+00,2.7809101202e-04
3.9387248361e-08,2.7244191850e+00,2.3043492068e-04
3.9397255284e-08,2.7659895136e+00,1.6926668655e-04
3.9407262207e-08,2.7586532703e+00,1.0540445758e-04
3.9417269130e-08,2.7013950126e+00,5.0051057271e-05
3.9427276052e-08,2.5957028727e+00,1.2810474518e-05
3.9437282975e-08,2.4455713690e+00,3.8423663321e-09
3.9447289898e-08,2.2573329628e+00,1.3579873410e-05
3.9457296821e-08,2.0393261645e+00,5.0807209056e-05
3.9467303744e-08,1.8014206681e+00,1.0479643981e-04
3.9477310667e-08,1.5544311214e+00,1.6575260067e-04
3.9487317590e-08,1.3094598896e+00,2.2273074547e-04
3.9497324512e-08,1.0772149038e+00,2.6558023316e-04
3.9507331435e-08,8.6735100332e-01,2.8673262930e-04
3.9517338358e-08,6.8788193161e-01,2.8251859651e-04
3.9527345281e-08,5.4470542354e-01,2.5378493232e-04
3.9537352204e-08,4.4127594623e-01,2.0570841253e-04
3.9547359127e-08,3.7844915367e-01,1.4684582731e-04
3.9557366050e-08,3.5450968705e-01,8.7594215327e-05
3.9567372972e-08,3.6538043904e-01,3.8338101681e-05
3.9577379895e-08,4.0499774138e-01,7.6136326292e-06
3.9587386818e-08,4.6582412590e-01,6.1389617152e-07
3.9597393741e-08,5.3945933652e-01,1.8296878651e-05
3.9607400664e-08,6.1730205461e-01,5.7248982870e-05
3.9617407587e-08,6.9121011668e-01,1.1032234657e-04
3.9627414510e-08,7.5410640838e-01,1.6792734147e-04
3.9637421432e-08,8.0048137787e-01,2.1974678831e-04
3.9647428355e-08,8.2675114080e-01,2.5656570497e-04
3.9657435278e-08,8.3144198286e-01,2.7189233001e-04
3.9667442201e-08,8.1518685583e-01,2.6308550890e-04
3.9677449124e-08,7.8053601684e-01,2.3179290754e-04
3.9687456047e-08,7.3160082771e-01,1.8362776432e-04
3.9697462970e-08,6.7356532174e-01,1.2714698483e-04
3.9707469892e-08,6.1211288561e-01,7.2316373718e-05
3.9717476815e-08,5.5282390465e-01,2.8738051994e-05
3.9727483738e-08,5.0060344115e-01,3.9551109879e-06
3.9737490661e-08,4.5919541009e-01,2.1326020132e-06
3.9747497584e-08,4.3083132655e-01,2.3345281264e-05
3.9757504507e-08,4.1604819025e-01,6.3593637534e-05
3.9767511430e-08,4.1369270398e-01,1.1554015202e-04
3.9777518352e-08,4.2110953376e-01,1.6983051311e-04
3.9787525275e-08,4.3449176022e-01,2.1676209211e-04
3.9797532198e-08,4.4935418353e-01,2.4800229399e-04
3.9807539121e-08,4.6107671234e-01,2.5805267304e-04
3.9817546044e-08,4.6545728221e-01,2.4520176186e-04
3.9827552967e-08,4.5921260292e-01,2.1180171374e-04
3.9837559890e-08,4.4037078466e-01,1.6382450965e-04
3.9847566812e-08,4.0851200218e-01,1.0978111928e-04
3.9857573735e-08,3.6483053375e-01,5.9199033094e-05
3.9867580658e-08,3.1201184526e-01,2.0930313511e-05
3.9877587581e-08,2.5393955913e-01,1.5904313678e-06
3.9887594504e-08,1.9526669355e-01,4.4030201140e-06
3.9897601427e-08,1.4090117581e-01,2.8652092598e-05
3.9907608350e-08,9.5465459091e-02,6.9834550381e-05
3.9917615272e-08,6.2792906187e-02,1.2048141493e-04
3.9927622195e-08,4.5519078589e-02,1.7149820817e-04
3.9937629118e-08,4.4814693550e-02,2.1378411520e-04
3.9947636041e-08,6.0290124024e-02,2.3984183948e-04
3.9957642964e-08,9.0080925742e-02,2.4509356453e-04
3.9967649887e-08,1.3110242073e-01,2.2867221466e-04
3.9977656809e-08,1.7944141897e-01,1.9355143677e-04
3.9987663732e-08,2.3083710900e-01,1.4599549472e-04
3.9997670655e-08,2.8119290881e-01,9.4430617521e-05
4.0007677578e-08,3.2705784347e-01,4.7940988384e-05
4.0017684501e-08,3.6602015449e-01,1.4657657712e-05
4.0027691424e-08,3.9696679898e-01,3.2593368704e-07
4.0037698347e-08,4.2017889391e-01,7.3034929786e-06
4.0047705269e-08,4.3725298174e-01,3.4163759799e-05
4.0057712192e-08,4.5085882337e-01,7.5971026677e-05
4.0067719115e-08,4.6436375436e-01,1.2517462011e-04
4.0077726038e-08,4.8136917503e-01,1.7296027763e-04
4.0087732961e-08,5.0521468356e-01,2.1081702807e-04
4.0097739884e-08,5.3850860679e-01,2.3204119658e-04
4.0107746807e-08,5.8273996793e-01,2.3291191475e-04
4.0117753729e-08,6.3801682737e-01,2.1333215748e-04
4.0127760652e-08,7.0296077352e-01,1.7682503512e-04
4.0137767575e-08,7.7476902846e-01,1.2988971517e-04
4.0147774498e-08,8.4943640270e-01,8.0834558483e-05
4.0157781421e-08,9.2211146345e-01,3.8296827128e-05
4.0167788344e-08,9.8754682061e-01,9.7125564440e-06
4.0177795267e-08,1.0405939596e+00,7.5079558451e-09
4.0187802189e-08,1.0766894876e+00,1.0739504017e-05
4.0197809112e-08,1.0922822009e+00,3.9841337656e-05
4.0207816035e-08,1.0851584857e+00,8.2006416082e-05
4.0217822958e-08,1.0546360603e+00,1.2964539870e-04
4.0227829881e-08,1.0016113110e+00,1.7424150285e-04
4.0237836804e-08,9.2846158854e-01,2.0786258198e-04
4.0247843727e-08,8.3881892715e-01,2.2456166196e-04
4.0257850649e-08,7.3724406256e-01,2.2141878800e-04
4.0267857572e-08,6.2883811142e-01,1.9904179079e-04
4.0277864495e-08,5.1883312348e-01,1.6144024374e-04
4.0287871418e-08,4.1220181543e-01,1.1529819516e-04
4.0297878341e-08,3.1332159524e-01,6.8777462891e-05
4.0307885264e-08,2.2571941730e-01,3.0065623968e-05
4.0317892187e-08,1.5191332660e-01,5.9268828352e-06
4.0327899109e-08,9.3355159257e-02,5.1216899736e-07
4.0337906032e-08,5.0468135956e-02,1.4637656836e-05
4.0347912955e-08,2.2764180036e-02,4.5656987027e-05
4.0357919878e-08,9.0195506450e-03,8.7946823253e-05
4.0367926801e-08,7.4842353115e-03,1.3391678947e-04
4.0377933724e-08,1.6100505406e-02,1.7536251719e-04
4.0387940647e-08,3.2708730333e-02,2.0492073194e-04
4.0397947569e-08,5.5223303018e-02,2.1736843751e-04
4.0407954492e-08,8.1767502323e-02,2.1053708832e-04
4.0417961415e-08,1.1076241011e-01,1.8568185415e-04
4.0427968338e-08,1.4097078922e-01,1.4724324266e-04
4.0437975261e-08,1.7150146735e-01,1.0204613814e-04
4.0447982184e-08,2.0178285810e-01,5.8080626592e-05
4.0457989107e-08,2.3151565058e-01,2.3082285317e-05
4.0467996029e-08,2.6061453398e-01,3.1640779188e-06
4.0478002952e-08,2.8914741957e-01,1.7416986134e-06
4.0488009875e-08,3.1727843343e-01,1.8941182477e-05
4.0498016798e-08,3.4521848061e-01,5.1591414535e-05
4.0508023721e-08,3.7318488240e-01,9.3800224306e-05
4.0518030644e-08,4.0136981715e-01,1.3800950790e-04
4.0528037567e-08,4.2991625015e-01,1.7634053394e-04
4.0538044489e-08,4.5889975211e-01,2.0199008460e-04
4.0548051412e-08,4.8831495896e-01,2.1043014232e-04
4.0558058335e-08,5.1806618273e-01,2.0019967247e-04
4.0568065258e-08,5.4796254979e-01,1.7315014247e-04
4.0578072181e-08,5.7771872837e-01,1.3410366921e-04
4.0588079104e-08,6.0696257902e-01,8.9986792645e-05
4.0598086027e-08,6.3525079269e-01,4.8595391469e-05
4.0608092949e-08,6.6209276753e-01,1.7210870197e-05
4.0618099872e-08,6.8698174383e-01,1.3131451690e-06
4.0628106795e-08,7.0943079046e-01,3.6178100965e-06
4.0638113718e-08,7.2900990567e-01,2.3606561523e-05
4.0648120641e-08,7.4537955320e-01,5.7631988536e-05
4.0658127564e-08,7.5831565183e-01,9.9575863444e-05
4.0668134487e-08,7.6772152601e-01,1.4194220545e-04
4.0678141409e-08,7.7362363463e-01,1.7718992359e-04
4.0688148332e-08,7.7614991273e-01,1.9906821998e-04
4.0698155255e-08,7.7549204535e-01,2.0371837560e-04
4.0708162178e-08,7.7185560606e-01,1.9034780490e-04
4.0718169101e-08,7.6540434634e-01,1.6135871318e-04
4.0728176024e-08,7.5620663655e-01,1.2191066367e-04
4.0738182947e-08,7.4419282085e-01,7.8996626414e-05
4.0748189869e-08,7.2913185919e-01,4.0197885769e-05
4.0758196792e-08,7.1063404372e-01,1.2339401603e-05
4.0768203715e-08,6.8818391140e-01,2.8401613131e-07
4.0778210638e-08,6.6120400416e-01,6.0784472684e-06
4.0788217561e-08,6.2914624787e-01,2.8600969679e-05
4.0798224484e-08,5.9160390350e-01,6.3771346966e-05
4.0808231407e-08,5.4843377398e-01,1.0528384489e-04
4.0818238329e-08,4.9987606162e-01,1.4573171013e-04
4.0828245252e-08,4.4665829444e-01,1.7792267305e-04
4.0838252175e-08,3.9007024947e-01,1.9615192137e-04
4.0848259098e-08,3.3199880006e-01,1.9720732868e-04
4.0858266021e-08,2.7491492342e-01,1.8092988788e-04
4.0868272944e-08,2.2180939026e-01,1.5023163591e-04
4.0878279867e-08,1.7607846625e-01,1.1056971721e-04
4.0888286789e-08,1.4136577178e-01,6.8971509380e-05
4.0898293712e-08,1.2137075316e-01,3.2784890986e-05
4.0908300635e-08,1.1963755982e-01,8.3758148809e-06
4.0918307558e-08,1.3934015161e-01,3.9565456014e-09
4.0928314481e-08,1.8307998245e-01,9.0749391726e-06
4.0938321404e-08,2.5271159339e-01,3.3900339065e-05
4.0948328327e-08,3.4920903656e-01,7.0006367368e-05
4.0958335249e-08,4.7258252361e-01,1.1093486235e-04
4.0968342172e-08,6.2185043635e-01,1.4939324503e-04
4.0978349095e-08,7.9506729966e-01,1.7854875175e-04
4.0988356018e-08,9.8940394960e-01,1.9323733752e-04
4.0998362941e-08,1.2012723415e+00,1.9087344267e-04
4.1008369864e-08,1.4264845544e+00,1.7190041416e-04
4.1018376787e-08,1.6604337681e+00,1.3970317188e-04
4.1028383709e-08,1.8982843887e+00,1.0000014911e-04
4.1038390632e-08,2.1351590397e+00,5.9823682654e-05
4.1048397555e-08,2.3663116434e+00,2.6270582108e-05
4.1058404478e-08,2.5872780622e+00,5.2447835094e-06
4.1068411401e-08,2.7939984526e+00,4.1477149644e-07
4.1078418324e-08,2.9829083088e+00,1.2569808032e-05
4.1088425247e-08,3.1509978515e+00,3.9487885676e-05
4.1098432169e-08,3.2958417315e+00,7.6337407010e-05
4.1108439092e-08,3.4156027918e+00,1.1654002627e-04
4.1118446015e-08,3.5090147968e+00,1.5294062375e-04
4.1128452938e-08,3.5753495719e+00,1.7907640356e-04
4.1138459861e-08,3.6143739593e+00,1.9032009460e-04
4.1148466784e-08,3.6263014997e+00,1.8469510693e-04
4.1158473706e-08,3.6117429090e+00,1.6321910079e-04
4.1168480629e-08,3.5716584008e+00,1.2971629682e-04
4.1178487552e-08,3.5073138174e+00,9.0133082696e-05
4.1188494475e-08,3.4202415121e+00,5.1479346871e-05
4.1198501398e-08,3.3122060396e+00,2.0583952900e-05
4.1208508321e-08,3.1851740196e+00,2.8852301886e-06
4.1218515244e-08,3.0412870631e+00,1.4706319139e-06
4.1228522166e-08,2.8828363849e+00,1.6535082467e-05
4.1238529089e-08,2.7122376515e+00,4.5352994592e-05
4.1248536012e-08,2.5320047015e+00,8.2767747205e-05
4.1258542935e-08,2.3447209871e+00,1.2211076151e-04
4.1268549858e-08,2.1530078934e+00,1.5638642375e-04
4.1278556781e-08,1.9594894623e+00,1.7951237897e-04
4.1288563704e-08,1.7667534585e+00,1.8739537002e-04
4.1298570626e-08,1.5773091414e+00,1.7865239409e-04
4.1308577549e-08,1.3935425306e+00,1.5485017140e-04
4.1318584472e-08,1.2176703516e+00,1.2022150129e-04
4.1328591395e-08,1.0516941971e+00,8.0909820966e-05
4.1338598318e-08,8.9735671932e-01,4.3876744467e-05
4.1348605241e-08,7.5610184792e-01,1.5666785339e-05
4.1358612164e-08,6.2904109069e-01,1.2483803605e-06
4.1368619086e-08,5.1692790122e-01,3.1363909757e-06
4.1378626009e-08,4.2014187902e-01,2.0951007174e-05
4.1388632932e-08,3.3868421055e-01,5.1490383870e-05
4.1398639855e-08,2.7218527722e-01,8.9303194532e-05
4.1408646778e-08,2.1992477658e-01,1.2765875642e-04
4.1418653701e-08,1.8086406510e-01,1.5974213909e-04
4.1428660624e-08,1.5368977832e-01,1.7986211890e-04
4.1438667546e-08,1.3686716516e-01,1.8445793694e-04
4.1448674469e-08,1.2870103289e-01,1.7272682686e-04
4.1458681392e-08,1.2740177599e-01,1.4676176150e-04
4.1468688315e-08,1.3115368502e-01,1.1117581770e-04
4.1478695238e-08,1.3818261597e-01,7.2280546669e-05
4.1488702161e-08,1.4682015059e-01,3.6964641346e-05
4.1498709084e-08,1.5556158326e-01,1.1472057654e-05
4.1508716006e-08,1.6311541125e-01,2.9625161386e-07
4.1518722929e-08,1.6844245472e-01,5.3862929373e-06
4.1528729852e-08,1.7078325855e-01,2.5805068893e-05
4.1538736775e-08,1.6967299684e-01,5.7899489380e-05
4.1548743698e-08,1.6494368013e-01,9.5951804838e-05
4.1558750621e-08,1.5671402535e-01,1.3319595029e-04
4.1568757544e-08,1.4536786413e-01,1.6301831419e-04
4.1578764466e-08,1.3152241576e-01,1.8012989827e-04
4.1588771389e-08,1.1598811963e-01,1.8150218586e-04
4.1598778312e-08,9.9721997686e-02,1.6690117286e-04
4.1608785235e-08,8.3776692346e-02,1.3892542641e-04
4.1618792158e-08,6.9247395806e-02,1.0254203483e-04
4.1628799081e-08,5.7218855422e-02,6.4203289878e-05
4.1638806004e-08,4.8714511852e-02,3.0701136706e-05
4.1648812926e-08,4.4649614347e-02,7.9627119001e-06
4.1658819849e-08,4.5789876982e-02,4.9968862618e-10
4.1668826772e-08,5.2716911681e-02,8.2030022623e-06
4.1678833695e-08,6.5801322569e-02,3.1091279734e-05
4.1688840618e-08,8.5183996452e-02,6.4584028530e-05
4.1698847541e-08,1.1076579979e-01,1.0272370560e-04
4.1708854464e-08,1.4220561315e-01,1.3873454997e-04
4.1718861386e-08,1.7892641317e-01,1.6622466060e-04
4.1728868309e-08,2.2012895474e-01,1.8031893602e-04
4.1738875232e-08,2.6481250892e-01,1.7852212746e-04
4.1748882155e-08,3.1180206244e-01,1.6115926377e-04
4.1758889078e-08,3.5978136458e-01,1.3131573644e-04
4.1768896001e-08,4.0733119347e-01,9.4288070610e-05
4.1778902924e-08,4.5297218392e-01,5.6643120052e-05
4.1788909846e-08,4.9521149435e-01,2.5052747863e-05
4.1798916769e-08,5.3259247760e-01,5.1107224604e-06
4.1808923692e-08,5.6374635907e-01,3.4156258881e-07
4.1818930615e-08,5.8744472071e-01,1.1576900191e-05
4.1828937538e-08,6.0265136134e-01,3.6809675007e-05
4.1838944461e-08,6.0857187549e-01,7.1551712575e-05
4.1848951384e-08,6.0469909607e-01,1.0963099932e-04
4.1858958306e-08,5.9085240926e-01,1.4428706979e-04
4.1868965229e-08,5.6720890094e-01,1.6937015828e-04
4.1878972152e-08,5.3432435067e-01,1.8043147618e-04
4.1888979075e-08,4.9314226328e-01,1.7551137995e-04
4.1898985998e-08,4.4498941853e-01,1.5548583607e-04
4.1908992921e-08,3.9155681786e-01,1.2390994715e-04
4.1918999844e-08,3.3486539813e-01,8.6386480577e-05
4.1929006766e-08,2.7721644442e-01,4.9571530854e-05
4.1939013689e-08,2.2112724756e-01,1.9993731068e-05
4.1949020612e-08,1.6925319490e-01,2.8964227759e-06
4.1959027535e-08,1.2429813833e-01,1.3080605620e-06
4.1969034458e-08,8.8915534157e-02,1.5505610856e-05
4.1979041381e-08,6.5603478095e-02,4.2965995102e-05
4.1989048304e-08,5.6597347620e-02,7.8814086247e-05
4.1999055226e-08,6.3764284845e-02,1.1668773603e-04
4.2009062149e-08,8.8504174158e-02,1.4986639066e-04
4.2019069072e-08,1.3166204478e-01,1.7246314284e-04
4.2029075995e-08,1.9345690826e-01,1.8046884356e-04
4.2039082918e-08,2.7343186920e-01,1.7246314284e-04
4.2049089841e-08,3.7042987267e-01,1.4986639066e-04
4.2059096764e-08,4.8259863448e-01,1.1668773603e-04
4.2069103686e-08,6.0742712476e-01,7.8814086247e-05
4.2079110609e-08,7.4181445740e-01,4.2965995102e-05
4.2089117532e-08,8.8217023239e-01,1.5505610856e-05
4.2099124455e-08,1.0245433834e+00,1.3080605621e-06
4.2109131378e-08,1.1647745359e+00,2.8964227759e-06
4.2119138301e-08,1.2986649494e+00,1.9993731067e-05
4.2129145224e-08,1.4221534859e+00,4.9571530853e-05
4.2139152146e-08,1.5314919005e+00,8.6386480577e-05
4.2149159069e-08,1.6234082406e+00,1.2390994715e-04
4.2159165992e-08,1.6952483912e+00,1.5548583607e-04
4.2169172915e-08,1.7450868506e+00,1.7551137995e-04
4.2179179838e-08,1.7717996465e+00,1.8043147618e-04
4.2189186761e-08,1.7750947864e+00,1.6937015828e-04
4.2199193684e-08,1.7554985958e+00,1.4428706979e-04
4.2209200606e-08,1.7142994847e+00,1.0963099932e-04
4.2219207529e-08,1.6534537972e+00,7.1551712575e-05
4.2229214452e-08,1.5754611629e+00,3.6809675007e-05
4.2239221375e-08,1.4832188902e+00,1.1576900191e-05
4.2249228298e-08,1.3798662184e+00,3.4156258885e-07
4.2259235221e-08,1.2686295393e+00,5.1107224603e-06
4.2269242144e-08,1.1526789816e+00,2.5052747863e-05
4.2279249066e-08,1.0350051039e+00,5.6643120052e-05
4.2289255989e-08,9.1832203687e-01,9.4288070610e-05
4.2299262912e-08,8.0500052662e-01,1.3131573644e-04
4.2309269835e-08,6.9703127183e-01,1.6115926377e-04
4.2319276758e-08,5.9601605191e-01,1.7852212745e-04
4.2329283681e-08,5.0318173106e-01,1.8031893602e-04
4.2339290604e-08,4.1941054366e-01,1.6622466060e-04
4.2349297526e-08,3.4527928897e-01,1.3873454997e-04
4.2359304449e-08,2.8110024043e-01,1.0272370560e-04
4.2369311372e-08,2.2695764927e-01,6.4584028531e-05
4.2379318295e-08,1.8273552341e-01,3.1091279734e-05
4.2389325218e-08,1.4813463656e-01,8.2030022623e-06
4.2399332141e-08,1.2267915860e-01,4.9968862437e-10
4.2409339063e-08,1.0571556958e-01,7.9627119000e-06
4.2419345986e-08,9.6408324433e-02,3.0701136706e-05
4.2429352909e-08,9.3737832507e-02,6.4203289878e-05
4.2439359832e-08,9.6506556288e-02,1.0254203483e-04
4.2449366755e-08,1.0335837678e-01,1.3892542641e-04
4.2459373678e-08,1.1281489236e-01,1.6690117286e-04
4.2469380601e-08,1.2333019145e-01,1.8150218586e-04
4.2479387523e-08,1.3336312545e-01,1.8012989827e-04
4.2489394446e-08,1.4146351723e-01,1.6301831420e-04
4.2499401369e-08,1.4636639192e-01,1.3319595029e-04
4.2509408292e-08,1.4708650694e-01,9.5951804838e-05
4.2519415215e-08,1.4300441990e-01,5.7899489380e-05
4.2529422138e-08,1.3393521336e-01,2.5805068893e-05
4.2539429061e-08,1.2017183571e-01,5.3862929372e-06
4.2549435983e-08,1.0249675367e-01,2.9625161392e-07
4.2559442906e-08,8.2158080360e-02,1.1472057654e-05
4.2569449829e-08,6.0809302446e-02,3.6964641345e-05
4.2579456752e-08,4.0414887788e-02,7.2280546669e-05
4.2589463675e-08,2.3127102801e-02,1.1117581770e-04
4.2599470598e-08,1.1142010792e-02,1.4676176150e-04
4.2609477521e-08,6.5446111040e-03,1.7272682686e-04
4.2619484443e-08,1.1154233982e-02,1.8445793695e-04
4.2629491366e-08,2.6381532775e-02,1.7986211890e-04
4.2639498289e-08,5.3107708052e-02,1.5974213909e-04
4.2649505212e-08,9.1595037822e-02,1.2765875643e-04
4.2659512135e-08,1.4143552776e-01,8.9303194532e-05
4.2669519058e-08,2.0154174271e-01,5.1490383870e-05
4.2679525981e-08,2.7018087480e-01,2.0951007175e-05
4.2689532903e-08,3.4505009050e-01,3.1363909757e-06
4.2699539826e-08,4.2338841075e-01,1.2483803605e-06
4.2709546749e-08,5.0211801204e-01,1.5666785339e-05
4.2719553672e-08,5.7800604296e-01,4.3876744466e-05
4.2729560595e-08,6.4783692480e-01,8.0909820966e-05
4.2739567518e-08,7.0858468305e-01,1.2022150130e-04
4.2749574441e-08,7.5757512379e-01,1.5485017140e-04
4.2759581363e-08,7.9262855972e-01,1.7865239409e-04
4.2769588286e-08,8.1217520547e-01,1.8739537002e-04
4.2779595209e-08,8.1533717738e-01,1.7951237898e-04
4.2789602132e-08,8.0197310939e-01,1.5638642375e-04
4.2799609055e-08,7.7268359801e-01,1.2211076151e-04
4.2809615978e-08,7.2877788198e-01,8.2767747205e-05
4.2819622901e-08,6.7220423121e-01,4.5352994592e-05
4.2829629823e-08,6.0544836690e-01,1.6535082467e-05
4.2839636746e-08,5.3140578423e-01,1.4706319139e-06
4.2849643669e-08,4.5323504810e-01,2.8852301883e-06
4.2859650592e-08,3.7419994569e-01,2.0583952899e-05
4.2869657515e-08,2.9750879398e-01,5.1479346870e-05
4.2879664438e-08,2.2615921502e-01,9.0133082696e-05
4.2889671361e-08,1.6279632090e-01,1.2971629682e-04
4.2899678283e-08,1.0959151751e-01,1.6321910079e-04
4.2909685206e-08,6.8148074921e-02,1.8469510693e-04
4.2919692129e-08,3.9438262042e-02,1.9032009460e-04
4.2929699052e-08,2.3775255014e-02,1.7907640356e-04
4.2939705975e-08,2.0821257399e-02,1.5294062375e-04
4.2949712898e-08,2.9631384348e-02,1.1654002627e-04
4.2959719821e-08,4.8730937598e-02,7.6337407010e-05
4.2969726743e-08,7.6221820696e-02,3.9487885676e-05
4.2979733666e-08,1.0991210912e-01,1.2569808032e-05
4.2989740589e-08,1.4746129945e-01,4.1477149646e-07
4.2999747512e-08,1.8653261793e-01,5.2447835092e-06
4.3009754435e-08,2.2494306821e-01,2.6270582108e-05
4.3019761358e-08,2.6080172506e-01,5.9823682654e-05
4.3029768281e-08,2.9262719382e-01,1.0000014911e-04
