frequency_ghz,propagating,beta_rad_per_m,alpha_ev_np_per_m,lambda_g_mm,v_phase_over_c,v_group_over_c,z_te_ohm
14.988416988416988,True,282.47804641053415,,22.24309247044295,1.1120651509482506,0.899227890692651,418.9486528510808
15.038610038610038,True,283.6474422528229,,22.15139067455157,1.1111891486192227,0.8999367940576205,418.61863621911664
15.088803088803088,True,284.8159222460351,,22.060512830992383,1.1103239099659339,0.9006380849987109,418.2926745900872
15.138996138996138,True,285.9834976161823,,21.970447104651583,1.1094692511888982,0.9013318746133868,417.9706987211543
15.189189189189188,True,287.15017939807194,,21.881181897049423,1.1086249925518314,0.902018271929989,417.6526409002116
15.23938223938224,True,288.3159784395226,,21.79270584026113,1.1077909582707282,0.9026973839550099,417.3384349040954
15.28957528957529,True,289.4809054054655,,21.705007791028407,1.1069669764065482,0.9033693157190777,417.0280159581572
15.339768339768339,True,290.6449707819341,,21.618076825054548,1.1061528787613846,0.9040341703216924,416.7213206971469
15.389961389961389,True,291.80818487994645,,21.531902231476366,1.1053485007779773,0.9046920489747533,416.4182871273563
15.440154440154439,True,292.9705578392838,,21.44647350750645,1.1045536814424473,0.9053430510449164,416.1188545899763
15.49034749034749,True,294.13209963216826,,21.361780353239674,1.1037682631901318,0.9059872740948187,415.8229637256222
15.54054054054054,True,295.29282006684275,,21.277812666617898,1.102992091814406,0.9066248139232027,415.53055643998374
15.59073359073359,True,296.4527287910574,,21.194560538547222,1.10222501637838,0.9072557646039786,415.2415758705591
15.64092664092664,True,297.61183529546355,,21.112014248162396,1.1014668891293655,0.9078802185242552,414.9559663544319
15.69111969111969,True,298.77014891691994,,21.030164258233086,1.1007175654160142,0.9084982664213701,414.6736733970542
15.74131274131274,True,299.9276788417123,,20.94900121070705,1.0999769036080251,0.9091099974189533,414.3946436419983
15.791505791505791,True,301.0844341086908,,20.868515922385313,1.099244765018333,0.9097154990620508,414.1188248416428
15.841698841698841,True,302.2404236123259,,20.788699380724882,1.0985210138276889,0.9103148573513383,413.84616582875907
